Order,Titre_Texte,SOUND,MORPHEMES,M-GLOSS,CATEGORY
2902.0,lHrb,awa,[awa],[so],
2903.0,lHrb,ma,[ma],[what],
2904.0,lHrb,ra,[ra],[ra],
2905.0,lHrb,jadlli,[jadlli],[anyway],
2906.0,lHrb,jji,[iji],[dat:1S],
2907.0,lHrb,iskr,[i-skr],[3MS-do:pf],V
2908.0,lHrb,inʕl,[i-nʕl],[3MS-banish:ao],V
2909.0,lHrb,waldim,[waldi-m],[parents-2FS],
2910.0,lHrb,kmmi,[kmmi],[2FS],
2911.0,lHrb,ula,[ula],[or],
2912.0,lHrb,ntta,[ntta],[3MS:he/him],
2913.0,lHrb,ggitt,[ggitt],[ggitt],
2914.0,lHrb,ggitt,[ggitt],[ggitt],
2915.0,lHrb,ar,[ar],[AR],
2916.0,lHrb,daʁ,[daʁ],[once again],
2917.0,lHrb,ikkit,[i-kkit],[3MS-beat:pf],V
2918.0,lHrb,agrtil,[a-grtil],[MFSS-plait],N
2919.0,lHrb,ilhu,[i-lhu],[3MS-spend time:pf],V
2920.0,lHrb,l!qadi,[l-!qadi],[the judge!qadi],N
2921.0,lHrb,ʁ,[ʁ],[in],
2922.0,lHrb,ugns,[ugns],[inside],N
2923.0,lHrb,n,[n],[of],
2924.0,lHrb,!ssnduq,[!ssnduq],[a wooden box],N
2925.0,lHrb,bllati,[bllati],[not now],
2926.0,lHrb,daba,[daba],[now],
2927.0,lHrb,tʃuf,[t-ʃuf],[2MS-see:ao],V
2928.0,lHrb,ħtta,[ħtta],[even if],
2929.0,lHrb,nit,[nit],[really],
2930.0,lHrb,tʒi,[t-ʒi],[2MS-come home:ao],V
2931.0,lHrb,lʕndi,[l-ʕndi],[at home (notary)],N
2932.0,lHrb,nwrrik,[n-wrri-k],[1S-show:ao-to:2S],V
2933.0,lHrb,New_Sentence,New_Sentence,New_Sentence,
2934.0,lHrb,tftu,[t-ftu],[3MS-go away:ao],V
2935.0,lHrb,daʁ,[daʁ],[once again],
2936.0,lHrb,χtalli,[χ-ta-lli],[DemPronFS:this one-RelRep],
2937.0,lHrb,dar,[dar],[to],
2938.0,lHrb,lbaʃa,[l-baʃa],[the Pacha],N
2939.0,lHrb,uwgllid,[uw-gllid],[SMCS-the king],N
2940.0,lHrb,tini,[t-ini],[2FS-say:pf],V
2941.0,lHrb,jas,[i-a-s],[to-dat-3S],
2942.0,lHrb,a,[a],[voc],
2943.0,lHrb,sidi,[sidi],[my lord],N
2944.0,lHrb,hann,[hann],[presentative],
2945.0,lHrb,argaz,[a-rgaz],[MFSS-man],N
2946.0,lHrb,ar,[ar],[AR],
2947.0,lHrb,i,[i],[to],
2948.0,lHrb,jji,[iji],[dat:1S],
2949.0,lHrb,ikkat,[i-kkat],[3MS-hit:pf],V
2950.0,lHrb,ittʕadda,[i-ttʕadda],[3MS-unfairly hurt:pf],V
2951.0,lHrb,flla,[flla],[on],
2952.0,lHrb,jini,[i-ini],[3MS-say:ao],V
2953.0,lHrb,jas,[i-a-s],[to-dat-3S],
2954.0,lHrb,rwaħ,[rwaħ],[let's go],
2955.0,lHrb,at,[ad],[AD:Comp],
2956.0,lHrb,tid,[t-id],[Obj:3MS-deic],
2957.0,lHrb,nawi,[n-awi],[1P-bring:ao],V
2958.0,lHrb,aʃknd,[aʃk-n-d],[come:ao-3PM-deic],V
2959.0,lHrb,ajlliʁ,[ajlliʁ],[until],
2960.0,lHrb,lkmn,[lkm-n],[3PM:arrive:pf],V
2961.0,lHrb,tigmmi,[ti-gmmi],[FFSS-house],N
2962.0,lHrb,tini,[t-ini],[3FM-say:Impf],V
2963.0,lHrb,jas,[i-a-s],[to-dat-3S],
2964.0,lHrb,rwaħ,[rwaħ],[let's go],
2965.0,lHrb,kʃm,[kʃm],[2MS:come in:Imper],V
2966.0,lHrb,at,[ad],[AD:Comp],
2967.0,lHrb,tsut,[t-su-t],[2MS-drink:ao],V
2968.0,lHrb,lkas,[l-kas],[a cup],N
2969.0,lHrb,wataj,[w-ataj],[SMCS-tea],N
2970.0,lHrb,s,[s],[s],
2971.0,lHrb,ajnnaʁd,[a-jnn-aʁ-d],[that-dat 1P-deic],
2972.0,lHrb,juʃka,[i-uʃka],[3MS-come:pf],V
2973.0,lHrb,ikʃm,[i-kʃm],3MS-come in:pf],V
2974.0,lHrb,igiwr,[i-giwr],[3MS-sit down:pf],V
2975.0,lHrb,ar,[ar],[AR],
2976.0,lHrb,ittql,[i-ttql],[3MS-slow down:pf],V
2977.0,lHrb,s,[s],[to],
2978.0,lHrb,wataj,[w-ataj],[SMCS-tea],N
2979.0,lHrb,imil,[imil],[but],
2980.0,lHrb,had,[had],[had],
2981.0,lHrb,argaz,[a-rgaz],[MFSS-man],N
2982.0,lHrb,ar,[ar],[AR],
2983.0,lHrb,ittnqqar,[i-tt-nqqar],[3MS-knock on the door:Impf],V
2984.0,lHrb,tsawl,[t-sawl],[2MS-speek:pf],V
2985.0,lHrb,tmʁart,[t-mʁar-t],[FSCS-woman],N
2986.0,lHrb,tini,[t-ini],[2FS-say:pf],V
2987.0,lHrb,jas,[i-a-s],[to-dat-3S],
2988.0,lHrb,wakk,[wakk],[wakk],
2989.0,lHrb,wakk,[wakk],[wakk],
2990.0,lHrb,had,[had],[had],
2991.0,lHrb,argaz,[a-rgaz],[MFSS-man],N
2992.0,lHrb,ar,[ar],[AR],
2993.0,lHrb,ittnqqar,[i-ttnqqar],[3MS-knock on the door:Impf],V
2994.0,lHrb,ikad,[ikad],[ikad],
2995.0,lHrb,iʃqqa,[i-ʃqqa],[3MS-be hard:pf],V
2996.0,lHrb,iʁ,[iʁ],[if],
2997.0,lHrb,kid,[kid],[kid],
2998.0,lHrb,jufa,[i-ufa],[3MS-find:pf],V
2999.0,lHrb,ra,[ra],[ra],
3000.0,lHrb,kk,[kk],[kk],
3001.0,lHrb,inʁ,[i-nʁ],[3MS-kill:ao],V
3002.0,lHrb,kijji,[kijji],[2MS],
3003.0,lHrb,ula,[ula],[or],
3004.0,lHrb,nki,[nki],[1S:me],
3005.0,lHrb,sul,[sul],[not yet],
3006.0,lHrb,hʃuma,[hʃuma],[shameful],
3007.0,lHrb,kijji,[kijji],[2MS],
3008.0,lHrb,tllit,[t-lli-t],[2S-be:pf-2S],V
3009.0,lHrb,s,[s],[with],
3010.0,lHrb,l!ʕarada,[l-!ʕarada],[the-honor],N
3011.0,lHrb,nk,[n-k],[of-2MS],
3012.0,lHrb,ma,[ma],[what],
3013.0,lHrb,rad,[rad],[RAD:Fut],
3014.0,lHrb,inin,[ini-n],[say:ao-3PM],V
3015.0,lHrb,middn,[middn],[people],
3016.0,lHrb,walajnni,[walajnni],[but],
3017.0,lHrb,balak,[balak],[leave:Imper 2S],V
3018.0,lHrb,ra,[ra],[ra],
3019.0,lHrb,jas,[i-a-s],[to-dat-3S],
3020.0,lHrb,n!ʕbr,[n-!ʕbr],[1P-measure:pf],V
3021.0,lHrb,a,[ad],[AD:Comp],
3022.0,lHrb,jas,[i-a-s],[to-dat-3S],
3023.0,lHrb,nit,[nit],[really],
3024.0,lHrb,tsllt,[t-sll-t],[2S-listen:pf],V
3025.0,lHrb,ma,[ma],[what],
3026.0,lHrb,jji,[iji],[dat:1S],
3027.0,lHrb,iskar,[i-skar],[3MS-do:pf],V
3028.0,lHrb,kʃm,[kʃm],[2MS:come in:Imper],V
3029.0,lHrb,!ssnduq,[!ssnduq],[a wooden box],N
3030.0,lHrb,a,[ad],[AD:Comp],
3031.0,lHrb,ikʃmd,[i-kʃm-d],[3MS-come in:pf-deic],V
3032.0,lHrb,urgaz,[u-rgaz],[SMCS-man],N
3033.0,lHrb,jini,[i-ini],[3MS-say:ao],V
3034.0,lHrb,jas,[i-a-s],[to-dat-3S],
3035.0,lHrb,u!llah,[u-!llah],[by God],N
3036.0,lHrb,a,[a],[voc],
3037.0,lHrb,babam,[baba-m],[father-poss 2FS],N
3038.0,lHrb,ʁasslli,[ʁ-ass-lli],[in-day-RelPro] ,N
3039.0,lHrb,tddit,[t-ddi-t],[3S-go away:ao],V
3040.0,lHrb,dar,[dar],[to],
3041.0,lHrb,l!qqadi,[l-!qqadi],[the judge!qadi],N
3042.0,lHrb,ʁass,[ʁ-ass],[in-day],N
3043.0,lHrb,ad,[a-d],[DemDet-Deic:this] ,
3044.0,lHrb,t!zridd,[t-!zri-dd],[2S-see:pf-deic],V
3045.0,lHrb,lbaʃa,[l-baʃa],[the Pacha],N
3046.0,lHrb,!sbaħ,[!sbaħ],[morning],N
3047.0,lHrb,sir,[sir],[sir],
3048.0,lHrb,ħtta,[ħtta],[even if],
3049.0,lHrb,dar,[dar],[to],
3050.0,lHrb,ugllid,[u-gllid],[SMCS-the king],N
3051.0,lHrb,!amz,[!amz],[grasp:Imper:2S],V
3052.0,lHrb,i,[i],[i],
3053.0,lHrb,babam,[baba-m],[father-poss 2FS],N
3054.0,lHrb,ggitt,[ggitt],[ggitt],
3055.0,lHrb,ggitt,[ggitt],[ggitt],
3056.0,lHrb,ar,[ar],[AR],
3057.0,lHrb,daʁ,[daʁ],[once again],
3058.0,lHrb,ikkit,[i-kkit],[3MS-beat:Imp],V
3059.0,lHrb,agrtil,[a-grtil],[MFSS-plait],N
3060.0,lHrb,lli,[lli],[RelPro],
3061.0,lHrb,ar,[ar],[AR],
3062.0,lHrb,gis,[gi-s],[loc:3MS],
3063.0,lHrb,ittgalla,[i-tt-galla],[3MS-tt-swear:ao],V
3064.0,lHrb,l!qqadi,[l-!qqadi],[the judge!qadi],N
3065.0,lHrb,ula,[ula],[or],
3066.0,lHrb,lbaʃa,[l-baʃa],[the Pacha],N
3067.0,lHrb,ʁd,[ʁd],[whereas],
3068.0,lHrb,ntta,[ntta],[3MS:he/him],
3069.0,lHrb,bllati,[bllati],[not now],
3070.0,lHrb,ʕla,[ʕla],[ʕla],
3071.0,lHrb,buk,[bu-k],[father-poss:2MS],N
3072.0,lHrb,tʃuf,[t-ʃuf],[2MS-see:ao],V
3073.0,lHrb,ila,[ila],[ila],
3074.0,lHrb,ma,[ma],[ma],
3075.0,lHrb,nluħ,[n-luħ],[1S-throw:pf],V
3076.0,lHrb,k,[k],[Obj:2MS],
3077.0,lHrb,f,[f],[in],
3078.0,lHrb,lħbs,[l-ħbs],[the-jail],N
3079.0,lHrb,ħajatk,[ħajat-k],[life-your:2S],
3080.0,lHrb,kullha,[kull-ha],[all],
3081.0,lHrb,New_Sentence,New_Sentence,New_Sentence,
3082.0,lHrb,ffiʁnd,[ffiʁ-n-d],[go out:pf-3PM-deic],V
3083.0,lHrb,nttat,[ntta-t],[3FS:she/her],
3084.0,lHrb,ufa,[ula],[and],
3085.0,lHrb,argaz,[a-rgaz],[MFSS-man],N
3086.0,lHrb,ns,[n-s],[PossDet:3S],
3087.0,lHrb,ddun,[ddu-n],[go:ao-3PM],V
3088.0,lHrb,dar,[dar],[to],
3089.0,lHrb,ugllid,[u-gllid],[SMCS-the king],N
3090.0,lHrb,inin,[ini-n],[say:pf-3PMS],V
3091.0,lHrb,as,[a-s],[dat-3S],
3092.0,lHrb,kullu,[kullu],[all],
3093.0,lHrb,ma,[ma],[ma],
3094.0,lHrb,jasn,[i-a-sn],[to-dat-3-PM],
3095.0,lHrb,iʒram,[i-ʒram],[3MS-what happen:pf],V
3096.0,lHrb,d,[d],[and],
3097.0,lHrb,ugzzar,[u-gzzar],[SMCS-butcher],N
3098.0,lHrb,d,[d],[and],
3099.0,lHrb,l!qqadi,[l-!qqadi],[the judge!qadi],N
3100.0,lHrb,d,[d],[and],
3101.0,lHrb,lbaʃa,[l-baʃa],[the Pacha],N
3102.0,lHrb,ran,[ra-n],[want:pf-3PM],V
3103.0,lHrb,a,[a],[voc],
3104.0,lHrb,sidi,[sidi],[my lord],N
3105.0,lHrb,a,[ad],[AD:Comp],
3106.0,lHrb,jji,[iji],[dat:1S],
3107.0,lHrb,fsdn,[fsd-n],[alter:ao-3MS],V
3108.0,lHrb,!sħrmn,[!sħrm-n],[make illegal:pf-3PM],V
3109.0,lHrb,i,[i],[to],
3110.0,lHrb,jji,[iji],[dat:1S],
3111.0,lHrb,tarwanu,[tarwa-nu],[chidren-poss:1S],N
3112.0,lHrb,imund,[i-mun-d],[3MS-go with:pf-deic],V
3113.0,lHrb,dissn,[di-ss-n],[with-3PM],
3114.0,lHrb,ugllid,[u-gllid],[SMCS-the king],N
3115.0,lHrb,d,[d],[and],
3116.0,lHrb,lħrkt,[l-ħrkt],[the-movement],N
3117.0,lHrb,ns,[n-s],[PossDet:3S],
3118.0,lHrb,aʃknd,[aʃk-n-d],[come:ao-3PM-deic],V
3119.0,lHrb,s,[s],[s],
3120.0,lHrb,tgmmi,[t-gmmi],[FSCS-house],N
3121.0,lHrb,!rzmn,[!rzm-n],[detach:pf-3PM],V
3122.0,lHrb,jan,[jan],[one:M],
3123.0,lHrb,!ssnduq,[!ssnduq],[a wooden box],N
3124.0,lHrb,afn,[af-n],[find:pf-3PM],V
3125.0,lHrb,inn,[inn],[deic],
3126.0,lHrb,gis,[gi-s],[loc:3MS],
3127.0,lHrb,lbaʃa,[l-baʃa],[the Pacha],N
3128.0,lHrb,inin,[ini-n],[say:pf-3PMS],V
3129.0,lHrb,as,[a-s],[dat-3S],
3130.0,lHrb,ʁid,[ʁid],[deic],
3131.0,lHrb,add,[ad],[AD:Comp],
3132.0,lHrb,tlkmt,[t-lkm-t],[3MS-arrive:ao],V
3133.0,lHrb,nikr,[nikr],[stand up:Imper:2S],V
3134.0,lHrb,afn,[af-n],[find:pf-3PM],V
3135.0,lHrb,inn,[inn],[deic],
3136.0,lHrb,l!qqadi,[l-!qqadi],[the judge!qadi],N
3137.0,lHrb,ʁd,[ʁd],[whereas],
3138.0,lHrb,ntta,[ntta],[3MS:he/him],
3139.0,lHrb,inin,[ini-n],[say:pf-3PMS],V
3140.0,lHrb,as,[a-s],[dat-3S],
3141.0,lHrb,ʁid,[ʁid],[deic],
3142.0,lHrb,a,[ad],[AD:Comp],
3143.0,lHrb,jgan,[i-ga-n],[3MS-be:pf-partic],V
3144.0,lHrb,laħkam,[l-aħkam],[the judgements],
3145.0,lHrb,d,[d],[and],
3146.0,lHrb,!ʃʃraʕ,[!ʃʃraʕ],"[Law, justice]",N
3147.0,lHrb,nikr,[nikr],[stand up:ao:2S],V
3148.0,lHrb,!rzmn,[!rzm-n],[detach:pf-3PM],V
3149.0,lHrb,wiss!krad,[wiss !krad],[MS:third],
3150.0,lHrb,!ssnadq,[!ssnadq],[P:box],N
3151.0,lHrb,iffʁd,[i-ffʁ-d],[3MS-go out:pf-deic],V
3152.0,lHrb,gis,[gi-s],[loc:3MS],
3153.0,lHrb,ugzzar,[u-gzzar],[SMCS-butcher],N
3154.0,lHrb,inin,[ini-n],[say:pf-3PMS],V
3155.0,lHrb,as,[a-s],[dat-3S],
3156.0,lHrb,ʁid,[ʁid],[deic],
3157.0,lHrb,a,[ad],[AD:Comp],
3158.0,lHrb,jgan,[i-ga-n],[3MS-be:pf-partic],V
3159.0,lHrb,lbiʕ,[l-biʕ],[the sale],N
3160.0,lHrb,u,[u],[and],
3161.0,lHrb,ʃʃra,[ʃʃra],[purchase],N
3162.0,lHrb,nikr,[nikr],[stand up:Imper:2S],V
3163.0,lHrb,jawi,[i-awi],[3MS-bring:pf],V
3164.0,lHrb,tn,[tn],[Obj:3MP],
3165.0,lHrb,ugllid,[u-gllid],[SMCS-the king],N
3166.0,lHrb,ibi,[i-bi],[3MS-cut:pf],V
3167.0,lHrb,igwija,[i-gwij-a],[PMFS-head],N
3168.0,lHrb,nsn,[n-sn],[of-them],
3169.0,lHrb,jawi,[i-awi],[3MS-bring:Impf],V
3170.0,lHrb,argaz,[a-rgaz],[MFSS-man],N
3171.0,lHrb,t,[t],[t],
3172.0,lHrb,tmʁart,[t-mʁar-t],[FSCS-woman],N
3173.0,lHrb,ns,[n-s],[PossDet:3S],
3174.0,lHrb,s,[s],[s],
3175.0,lHrb,lqqsr,[l-qqsr],[the-palace],N
3176.0,lHrb,ifasn,[i-f-as-n],[3MS-give:pf-dat 3P],V
3177.0,lHrb,gis,[gi-s],[loc:3MS],
3178.0,lHrb,ma,[ma],[ma],
3179.0,lHrb,sa,[sa],[sa],
3180.0,lHrb,ttʕiʃn,[tt-ʕiʃ-n],[3PM-live:pf],V
3181.0,lHrb,!ttul,[!ttul],[along],N
3182.0,lHrb,l,[l],[l],
3183.0,lHrb,!lʕmmr,[!l-ʕmmr],[lifetime],N
3184.0,lHrb,nsn,[n-sn],[of-them],
3185.0,lHrb,New_Sentence,New_Sentence,New_Sentence,
3186.0,lHrb,awa,[awa],[so],
3187.0,lHrb,zid,[zid],[zid],
3188.0,lHrb,kijji,[kijji],[2MS],
3189.0,lHrb,a,[ad],[AD:Comp],
3190.0,lHrb,!tt!zrt,[!tt-!zr-t],[d-2MS-see:Impf],V
3191.0,lHrb,lħrubn,[l-ħrub-n],[P-war-of],N
3192.0,lHrb,tmʁarin,[t-mʁar-in],[PFCS-woman],N
3193.0,lHrb,akk,[a-kk],[dat-2MS],
3194.0,lHrb,gisn,[gi-s-n],[loc:3PM],
3195.0,lHrb,inʒa,[i-nʒa],[3MS-save:pf],V
3196.0,lHrb,!rbbi,[!rbbi],[God],N
